,fuel,test_year,age,y_mean,y_lower,y_upper,n
351,car_diesel,2019,17,226808.21929103567,226425.31576149352,227191.12282057782,40806
352,car_diesel,2019,18,228880.0478524324,228323.2824805354,229436.81322432944,20926
353,car_diesel,2019,19,232624.0772473901,231783.13781480052,233465.01667997966,10441
354,car_diesel,2019,20,237262.5833008658,236193.660046814,238331.5065549176,6468
355,car_diesel,2019,21,237811.2195283222,236540.6995060867,239081.7395505577,4643
356,car_diesel,2019,22,242733.1347262248,241235.8734632172,244230.39598923238,3470
357,car_diesel,2019,23,247765.34129928652,246051.71072275666,249478.97187581638,2663
358,car_diesel,2019,24,249251.63618697994,247215.58362623036,251287.68874772952,2043
359,car_diesel,2019,25,250256.47636363638,247851.9950170129,252660.95771025986,1540
360,car_diesel,2020,3,54420.909834160775,54342.602552691045,54499.217115630505,161542
361,car_diesel,2020,4,70090.31816293881,70004.65396513652,70175.98236074111,190010
362,car_diesel,2020,5,86569.1019657802,86469.9235086614,86668.28042289898,188195
363,car_diesel,2020,6,102414.98386365503,102303.19422324141,102526.77350406864,182977
364,car_diesel,2020,7,117859.0488414838,117735.08357960687,117983.01410336074,176329
365,car_diesel,2020,8,134156.16755982258,134017.3249427623,134295.01017688288,167537
366,car_diesel,2020,9,149522.8433863579,149371.87527398585,149673.81149872998,158040
367,car_diesel,2020,10,160852.1886187769,160693.66812833544,161010.70910921838,151793
368,car_diesel,2020,11,171094.4042204686,170922.18729686164,171266.62114407556,135466
369,car_diesel,2020,12,185443.07165666047,185253.81480486595,185632.328508455,118093
370,car_diesel,2020,13,195987.2510441939,195784.35471307847,196190.14737530932,105354
371,car_diesel,2020,14,203910.01480975648,203677.8523973742,204142.17722213877,84129
372,car_diesel,2020,15,211003.48484122605,210731.04877622088,211275.92090623121,65250
373,car_diesel,2020,16,214969.8067975502,214643.0545625862,215296.5590325142,46861
374,car_diesel,2020,17,222132.74311530573,221713.8648625676,222551.62136804385,31204
375,car_diesel,2020,18,227604.74155186917,227152.52486711298,228056.95823662536,29719
376,car_diesel,2020,19,230454.97577147678,229778.73039947567,231131.2211434779,15412
377,car_diesel,2020,20,232048.36786169244,231077.50038349087,233019.23533989402,7693
378,car_diesel,2020,21,238516.02937880383,237233.67681225686,239798.3819453508,4765
379,car_diesel,2020,22,240018.62258449307,238500.14481901217,241537.10034997397,3521
380,car_diesel,2020,23,241579.48164952532,239836.05312197024,243322.9101770804,2528
381,car_diesel,2020,24,251450.39240356087,249371.43823803624,253529.3465690855,2022
382,car_diesel,2020,25,247664.42272727276,245312.07022144727,250016.77523309825,1518
383,car_diesel,2020,26,250756.07094339625,248059.6843631924,253452.45752360008,1219
384,car_diesel,2021,3,50484.75361152094,50420.43598607368,50549.07123696819,215538
385,car_diesel,2021,4,66829.97962451758,66736.02394442202,66923.93530461314,152870
386,car_diesel,2021,5,81875.94166917025,81780.78832191454,81971.09501642596,191724
387,car_diesel,2021,6,98555.26518961553,98447.68318150632,98662.84719772474,191440
388,car_diesel,2021,7,113709.00266465769,113589.71233817168,113828.2929911437,184838
389,car_diesel,2021,8,128471.2454625568,128341.11364957859,128601.37727553502,177816
390,car_diesel,2021,9,144196.7858095119,144053.13305951323,144340.43855951057,168231
391,car_diesel,2021,10,158772.24640781048,158617.71853822886,158926.7742773921,158505
392,car_diesel,2021,11,169199.72599855688,169038.65181617162,169360.80018094214,149676
393,car_diesel,2021,12,178615.78401132525,178438.58095282727,178792.98706982323,131211
394,car_diesel,2021,13,192009.11886215105,191813.02803347143,192205.20969083067,112159
395,car_diesel,2021,14,201699.01814512952,201483.77275785935,201914.2635323997,96438
396,car_diesel,2021,15,208748.23258697847,208496.63821223774,208999.8269617192,74415
397,car_diesel,2021,16,214607.89355133177,214312.88394907865,214902.9031535849,55979
398,car_diesel,2021,17,217447.20120200294,217080.62413033957,217813.7782736663,38544
399,car_diesel,2021,18,223998.89072873868,223524.8393440025,224472.94211347486,25798
400,car_diesel,2021,19,228896.08597388375,228380.69044978582,229411.48149798167,23740
401,car_diesel,2021,20,230881.55420749282,230107.75412616177,231655.35428882387,12145
402,car_diesel,2021,21,233300.7203423773,232201.50672753958,234399.933957215,6192
403,car_diesel,2021,22,237762.84190315902,236331.31824487078,239194.36556144725,3862
404,car_diesel,2021,23,241494.9850711685,239852.03950904545,243137.93063329157,3021
405,car_diesel,2021,24,243438.49500461682,241507.98080254957,245369.00920668407,2166
406,car_diesel,2021,25,246118.8724837758,243983.06036920738,248254.68459834423,1695
407,car_diesel,2021,26,247405.81743298136,244773.2519524716,250038.38291349114,1231
408,car_diesel,2021,27,246488.24609582062,243500.1474497077,249476.34474193354,981
409,car_diesel,2022,3,49529.12876040442,49465.38704278245,49592.87047802639,220459
410,car_diesel,2022,4,66145.64994959808,66064.44455801023,66226.85534118593,205151
411,car_diesel,2022,5,81581.71112243348,81473.08429213209,81690.33795273487,151421
412,car_diesel,2022,6,96087.01552956039,95980.4462236832,96193.58483543758,191574
413,car_diesel,2022,7,112040.45185363038,111922.34456237471,112158.55914488605,188878
414,car_diesel,2022,8,126390.91167895518,126262.9288401903,126518.89451772005,182691
415,car_diesel,2022,9,140358.64397185092,140221.31540333963,140495.9725403622,175281
416,car_diesel,2022,10,155133.6991267432,154984.63891022335,155282.75934326302,165358
417,car_diesel,2022,11,168701.91915715538,168542.00701935196,168861.8312949588,153326
418,car_diesel,2022,12,178290.78299104047,178123.00649949344,178458.5594825875,142753
419,car_diesel,2022,13,186707.17329380763,186520.96956003123,186893.37702758404,122199
420,car_diesel,2022,14,198846.32457546282,198638.4410233941,199054.20812753154,101275
421,car_diesel,2022,15,207625.28319249998,207391.45896815392,207859.10741684603,84213
422,car_diesel,2022,16,213684.95475882204,213406.7734033955,213963.1361142486,63024
423,car_diesel,2022,17,218688.9226751134,218355.1928150576,219022.65253516918,45856
424,car_diesel,2022,18,220182.636013468,219768.64656357415,220596.62546336185,31185
425,car_diesel,2022,19,226174.90277891155,225635.41424407077,226714.39131375233,20580
426,car_diesel,2022,20,231130.30257728123,230533.39180336922,231727.21335119323,18795
427,car_diesel,2022,21,232253.79655024075,231389.04533898694,233118.54776149456,9763
428,car_diesel,2022,22,234937.4275126904,233702.55693324583,236172.29809213497,5122
429,car_diesel,2022,23,239767.71286204743,238223.11290029954,241312.3128237953,3204
430,car_diesel,2022,24,243741.51960431653,241924.0494550528,245558.98975358027,2502
431,car_diesel,2022,25,247950.26520682525,245881.10409436736,250019.42631928314,1934
432,car_diesel,2022,26,246813.88785957737,244490.8968807518,249136.87883840295,1467
433,car_diesel,2022,27,246817.81492509367,243939.54112483875,249696.08872534859,1068
434,car_diesel,2022,28,247487.5774777778,244317.787446814,250657.36750874162,900
435,car_diesel,2023,3,50131.030316716286,50066.197475371075,50195.8631580615,219313
436,car_diesel,2023,4,66305.69351295609,66222.93832625939,66388.44869965278,208975
437,car_diesel,2023,5,81802.0948816272,81706.11305265628,81898.07671059812,200933
438,car_diesel,2023,6,96609.983253645,96485.86510503951,96734.10140225048,150001
439,car_diesel,2023,7,110012.33955301372,109894.02584738836,110130.65325863908,188753
440,car_diesel,2023,8,125093.50866081254,124965.769577709,125221.24774391609,186307
441,car_diesel,2023,9,138526.21741984872,138390.4111805477,138662.02365914974,179629
442,car_diesel,2023,10,151552.39966960403,151408.58176526695,151696.2175739411,171128
443,car_diesel,2023,11,165255.09128769825,165100.17854791746,165410.00402747904,159059
444,car_diesel,2023,12,178050.25431248365,177882.62865364045,178217.87997132685,145422
445,car_diesel,2023,13,186408.45179458676,186232.90222762147,186584.00136155204,133117
446,car_diesel,2023,14,193987.1286129252,193790.0811197178,194184.17610613263,111472
447,car_diesel,2023,15,205212.6283842009,204986.87984758805,205438.37692081378,88334
448,car_diesel,2023,16,212867.6867352081,212609.07674414615,213126.29672627003,71441
449,car_diesel,2023,17,217803.64417393148,217490.347508955,218116.94083890796,51848
450,car_diesel,2023,18,222167.88919737452,221784.31891393985,222551.4594808092,36717
451,car_diesel,2023,19,222705.6202650141,222227.6203953005,223183.62013472768,24527
452,car_diesel,2023,20,227783.9938122228,227157.43856064684,228410.54906379874,16232
453,car_diesel,2023,21,233888.63047491465,233199.44007181833,234577.82087801097,14929
454,car_diesel,2023,22,233831.2587960376,232861.55215449244,234800.96543758278,7874
455,car_diesel,2023,23,236734.64082996437,235351.28887114397,238117.99278878476,4205
456,car_diesel,2023,24,240830.02707794606,239100.7280750967,242559.3260807954,2707
457,car_diesel,2023,25,243825.3208594492,241835.35077271218,245815.2909461862,2106
458,car_diesel,2023,26,247943.9811267606,245665.09203308073,250222.87022044047,1633
459,car_diesel,2023,27,250037.2723192771,247589.8956252298,252484.6490133244,1328
460,car_diesel,2023,28,251447.79376947042,248332.92670108264,254562.6608378582,963
461,car_diesel,2023,29,250338.24118159208,247028.3719989171,253648.11036426705,804
462,car_diesel,2024,3,54974.881654369216,54904.71979235167,55045.04351638676,217660
463,car_diesel,2024,4,66286.9718232023,66200.17948772106,66373.76415868354,182706
464,car_diesel,2024,5,82305.6783755789,82200.81532754868,82410.5414236091,182465
465,car_diesel,2024,6,97451.26000865293,97334.46911400832,97568.05090329754,176819
466,car_diesel,2024,7,111311.79276883624,111164.26741827105,111459.31811940143,131409
467,car_diesel,2024,8,123375.58601994863,123238.47103597317,123512.7010039241,165224
468,car_diesel,2024,9,137422.2070006855,137277.75212138292,137566.6618799881,163394
469,car_diesel,2024,10,149912.94754628505,149760.89233921727,150065.00275335283,156314
470,car_diesel,2024,11,162002.0228865588,161842.00444676817,162162.04132634946,147539
471,car_diesel,2024,12,174282.78359989217,174111.16750982148,174454.39968996285,133529
472,car_diesel,2024,13,186162.88852905884,185976.90962438117,186348.8674337365,119155
473,car_diesel,2024,14,193633.61193442222,193433.41985587694,193833.8040129675,106042
474,car_diesel,2024,15,200067.34152048072,199840.37722685153,200294.30581410992,86374
475,car_diesel,2024,16,210188.94605673978,209921.00356488265,210456.8885485969,65210
476,car_diesel,2024,17,217449.02903567176,217134.8438793563,217763.2141919872,51217
477,car_diesel,2024,18,221505.57609561097,221122.15833092315,221888.9938602988,36272
478,car_diesel,2024,19,224340.01236844194,223863.3773418238,224816.64739506008,25198
479,car_diesel,2024,20,224351.7970447725,223745.61773596992,224957.9763535751,16662
480,car_diesel,2024,21,228971.08565625,228184.66252814038,229757.50878435964,10880
481,car_diesel,2024,22,234471.4448335645,233628.35277813795,235314.53688899108,10094
482,car_diesel,2024,23,235657.0956647294,234451.31433842127,236862.8769910375,5506
483,car_diesel,2024,24,239230.26520766778,237577.69956679476,240882.8308485408,3130
484,car_diesel,2024,25,244520.45084639502,242451.90616330755,246588.9955294825,1914
485,car_diesel,2024,26,247207.63007279948,244772.7938235891,249642.46632200986,1511
486,car_diesel,2024,27,252473.07475206617,249779.04895228558,255167.10055184676,1210
487,car_diesel,2024,28,257407.51978417265,254432.61359193173,260382.42597641356,973
488,car_diesel,2024,29,253517.42102599182,249902.54310456774,257132.2989474159,731
489,car_diesel,2024,30,255957.333257329,252126.61152130322,259788.0549933548,614
490,car_petrol,2010,3,39688.987815423454,39640.228692892124,39737.746937954784,185354
491,car_petrol,2010,4,52501.14536677475,52438.393530407986,52563.89720314151,172122
492,car_petrol,2010,5,65292.26673683198,65217.65144475195,65366.88202891201,166274
493,car_petrol,2010,6,77836.31880904299,77748.52122166035,77924.11639642563,157470
494,car_petrol,2010,7,92316.76077403591,92185.87848616781,92447.643061904,90448
495,car_petrol,2010,8,104714.28537719685,104597.03533040134,104831.53542399236,142989
496,car_petrol,2010,9,117479.73424670937,117353.69639047715,117605.77210294158,143059
497,car_petrol,2010,10,129696.5662552045,129549.69537562899,129843.43713478,127294
498,car_petrol,2010,11,140600.4740411447,140425.6911231202,140775.25695916923,103780
499,car_petrol,2010,12,145129.0210365115,144923.91949567827,145334.1225773447,79208
500,car_petrol,2010,13,150077.51794279317,149826.98489063294,150328.0509949534,58944
501,car_petrol,2010,14,154839.98896855628,154529.89122604413,155150.08671106843,40167
502,car_petrol,2010,15,159300.57089273617,158904.02819400822,159697.11359146412,26570
503,car_petrol,2010,16,163152.65235221238,162626.6958977217,163678.60880670307,16950
504,car_petrol,2011,3,38903.088822674115,38854.942694576835,38951.234950771395,187756
505,car_petrol,2011,4,51645.63564453279,51585.24537511831,51706.02591394727,177074
506,car_petrol,2011,5,64169.917277329,64097.13588325519,64242.6986714028,171082
507,car_petrol,2011,6,76598.06496087086,76513.52076470433,76682.6091570374,164711
508,car_petrol,2011,7,88609.61657979446,88512.03090283592,88707.202256753,154710
509,car_petrol,2011,8,102737.8803516262,102597.06442231228,102878.69628094012,90181
510,car_petrol,2011,9,114230.46587666047,114106.05759591072,114354.87415741022,138366
511,car_petrol,2011,10,126144.80735611806,126006.98735640816,126282.62735582796,134798
512,car_petrol,2011,11,137031.63490324043,136872.26403950254,137191.0057669783,114769
513,car_petrol,2011,12,146389.92689938744,146197.4206026235,146582.4331961514,89134
514,car_petrol,2011,13,149148.4006391156,148906.9108809582,149389.890397273,63228
515,car_petrol,2011,14,153054.68916332533,152766.73867087596,153342.6396557747,44892
516,car_petrol,2011,15,156692.91880571764,156324.24988246753,157061.58772896774,28963
517,car_petrol,2011,16,160933.0120358193,160459.5939059122,161406.4301657264,18705
518,car_petrol,2011,17,163063.60537024282,162428.27778809046,163698.93295239517,11614
519,car_petrol,2012,3,36657.142132002984,36611.06108877995,36703.22317522602,191829
520,car_petrol,2012,4,50679.07319322648,50619.23705038267,50738.9093360703,178578
521,car_petrol,2012,5,63281.585325895365,63210.433118348425,63352.737533442305,175317
522,car_petrol,2012,6,75513.52971588088,75430.43189652365,75596.62753523812,169260
523,car_petrol,2012,7,87508.82646206378,87414.34053667616,87603.3123874514,161956
524,car_petrol,2012,8,98964.89991585311,98857.20938876097,99072.59044294525,150570
525,car_petrol,2012,9,112455.07673592259,112305.7603335136,112604.39313833158,88031
526,car_petrol,2012,10,122879.06404934866,122743.36011530577,123014.76798339155,130500
527,car_petrol,2012,11,133483.2893822128,133332.69717267764,133633.88159174795,121919
528,car_petrol,2012,12,142712.17645947947,142537.427588471,142886.92533048792,98703
529,car_petrol,2012,13,150952.61726377436,150734.39093987987,151170.84358766885,72399
530,car_petrol,2012,14,151630.54281058724,151356.32152174934,151904.76409942514,48360
531,car_petrol,2012,15,154498.4116239973,154142.1608153095,154854.6624326851,32537
532,car_petrol,2012,16,157919.74234144905,157474.96387197048,158364.5208109276,20372
533,car_petrol,2012,17,162075.40012559856,161483.01800090243,162667.7822502947,12739
534,car_petrol,2012,18,162937.96480357146,162155.60892932766,163720.32067781527,7840
535,car_petrol,2013,3,36983.65689446938,36938.25600652708,37029.05778241168,195403
536,car_petrol,2013,4,47823.761394552654,47766.664467019145,47880.85832208616,184016
537,car_petrol,2013,5,62082.89185198777,62013.511183120194,62152.272520855346,177134
538,car_petrol,2013,6,74556.59014076999,74476.36470226602,74636.81557927396,174469
539,car_petrol,2013,7,86247.84093932176,86155.30583790835,86340.37604073517,167078
540,car_petrol,2013,8,97769.15958311083,97666.07310172965,97872.246064492,159155
541,car_petrol,2013,9,108423.25266330865,108306.99544014632,108539.50988647099,146119
542,car_petrol,2013,10,121170.80129668648,121008.0616214317,121333.54097194126,84955
543,car_petrol,2013,11,130578.77072643432,130433.318575155,130724.22287771363,120355
544,car_petrol,2013,12,139617.75217225752,139455.83416008734,139779.6701844277,107676
545,car_petrol,2013,13,147383.50700851792,147187.1194527376,147579.89456429824,82180
546,car_petrol,2013,14,154421.41770300487,154171.29718711108,154671.53821889867,57240
547,car_petrol,2013,15,153754.91032775995,153429.98950214134,154079.83115337856,36124
548,car_petrol,2013,16,155545.3113248375,155124.76739873952,155965.85525093548,23384
549,car_petrol,2013,17,158873.15708052277,158314.4901083185,159431.82405272702,14232
550,car_petrol,2013,18,163246.38212517038,162482.88801179506,164009.8762385457,8804
551,car_petrol,2013,19,163737.2360660273,162755.3924386187,164719.07969343592,5422
552,car_petrol,2014,3,36639.74477861191,36596.34953478725,36683.140022436564,199943
553,car_petrol,2014,4,48342.4839400116,48286.25896474278,48398.708915280426,187903
554,car_petrol,2014,5,58904.143283205834,58837.18191717964,58971.10464923203,183266
555,car_petrol,2014,6,73317.62042723098,73238.58671398798,73396.65414047398,175315
556,car_petrol,2014,7,85443.17148572789,85353.87631488946,85532.4666565663,172434
557,car_petrol,2014,8,96654.56183116345,96553.59339191183,96755.53027041507,164218
558,car_petrol,2014,9,107501.82398496046,107389.82239910954,107613.82557081137,155191
559,car_petrol,2014,10,117403.27913044725,117278.45257449431,117528.10568640019,139681
560,car_petrol,2014,11,129042.39370528985,128870.54733279983,129214.24007777988,79624
561,car_petrol,2014,12,137274.97704402107,137116.836583461,137433.11750458114,107971
562,car_petrol,2014,13,144978.7573304872,144797.73127261334,145159.78338836104,91586
563,car_petrol,2014,14,151594.73903602507,151369.68790947937,151819.79016257077,66537
564,car_petrol,2014,15,157138.60607615934,156846.66794819504,157430.54420412364,44013
565,car_petrol,2014,16,155164.136990046,154772.35444554925,155555.91953454277,26522
566,car_petrol,2014,17,155689.18954261957,155188.2275276774,156190.15155756174,16835
567,car_petrol,2014,18,159923.5137297352,159227.51127135038,160619.51618812,9931
568,car_petrol,2014,19,164232.6666171004,163295.67112150867,165169.6621126921,6187
569,car_petrol,2014,20,163429.39114405672,162253.6241657704,164605.15812234304,3811
570,car_petrol,2015,3,35689.34763236393,35648.30237924627,35730.3928854816,204833
571,car_petrol,2015,4,47932.64469660412,47878.25443696532,47987.03495624292,190642
572,car_petrol,2015,5,59472.058481159576,59406.145099818794,59537.97186250036,186965
573,car_petrol,2015,6,69653.29040968743,69576.79628099971,69729.78453837514,181968
574,car_petrol,2015,7,84116.09511188066,84026.9436752789,84205.2465484824,172684
575,car_petrol,2015,8,95894.4068050794,95796.07371676392,95992.73989339489,169469
576,car_petrol,2015,9,106613.81504478805,106502.97143092207,106724.65865865402,160199
577,car_petrol,2015,10,116660.05275277437,116539.1065679892,116780.99893755953,149224
578,car_petrol,2015,11,125512.73567015758,125376.31503058318,125649.15630973197,130626
579,car_petrol,2015,12,136105.6164700616,135913.85637779807,136297.3765623251,72599
580,car_petrol,2015,13,143380.74091986645,143204.25912802707,143557.22271170584,93731
581,car_petrol,2015,14,149824.1485612502,149619.35490633335,150028.94221616702,75510
582,car_petrol,2015,15,155078.1800394742,154814.4006716144,155341.95940733398,52186
583,car_petrol,2015,16,159530.7999790576,159185.79817272373,159875.80178539146,33425
584,car_petrol,2015,17,156423.15607813137,155966.82532980468,156879.48682645807,19608
585,car_petrol,2015,18,157076.2188224299,156452.44181767674,157699.99582718304,12305
586,car_petrol,2015,19,160328.4836158588,159502.42543896587,161154.54179275173,7138
587,car_petrol,2015,20,165454.5656200942,164391.09754272932,166518.03369745906,4459
588,car_petrol,2015,21,165549.6396532847,164132.18520694593,166967.0940996235,2740
589,car_petrol,2016,3,35611.282310869945,35571.22504010148,35651.33958163841,207701
590,car_petrol,2016,4,46805.018614644825,46753.35671543229,46856.68051385736,196520
591,car_petrol,2016,5,59021.659242878675,58958.272040005424,59085.04644575193,189045
592,car_petrol,2016,6,70325.81781181064,70250.53122965105,70401.10439397024,185866
593,car_petrol,2016,7,80074.94828293653,79988.95961097952,80160.93695489354,179178
594,car_petrol,2016,8,94388.22692303613,94290.67486219821,94485.77898387404,169612
595,car_petrol,2016,9,105724.62083190304,105617.68599461298,105831.5556691931,165464
596,car_petrol,2016,10,115715.88541538859,115597.59308436036,115834.17774641683,154855
597,car_petrol,2016,11,124776.29395819346,124645.44802098042,124907.13989540651,140026
598,car_petrol,2016,12,132771.30318661098,132621.54014238063,132921.06623084133,119023
599,car_petrol,2016,13,142070.74807814183,141861.59074174575,142279.9054145379,64063
600,car_petrol,2016,14,147978.13458859627,147778.7104279965,148177.55874919603,78220
601,car_petrol,2016,15,153172.53045485838,152935.89379630247,153409.1671134143,59557
602,car_petrol,2016,16,157402.5872021362,157088.6240512635,157716.5503530089,39884
603,car_petrol,2016,17,160861.80821398244,160458.437494017,161265.17893394787,24731
604,car_petrol,2016,18,158193.41302513468,157639.93110651238,158746.89494375698,14482
605,car_petrol,2016,19,157801.33127217265,157088.5406294657,158514.12191487962,8851
606,car_petrol,2016,20,160763.88319236017,159770.11298832024,161757.6533964001,5131
607,car_petrol,2016,21,167366.48545089562,166089.54851575696,168643.42238603428,3238
608,car_petrol,2016,22,167917.98169590643,166145.07316035996,169690.8902314529,2052
609,car_petrol,2017,3,35297.00062926992,35257.00681292013,35336.994445619704,209020
610,car_petrol,2017,4,46747.03586992791,46692.72043257734,46801.35130727848,169629
611,car_petrol,2017,5,57880.3983825953,57814.393091224985,57946.40367396561,166254
612,car_petrol,2017,6,69983.27674311727,69904.50842031547,70062.04506591907,160147
613,car_petrol,2017,7,81116.05464055223,81025.25125036217,81206.8580307423,158048
614,car_petrol,2017,8,90369.07644921748,90266.45924873522,90471.69364969974,152710
615,car_petrol,2017,9,104343.54411349588,104229.87508897508,104457.21313801668,143829
616,car_petrol,2017,10,115315.93382330339,115192.04203082442,115439.82561578236,139233
617,car_petrol,2017,11,124223.2947518118,124086.7923054729,124359.7971981507,128189
618,car_petrol,2017,12,132095.59393183474,131943.6795665335,132247.50829713597,112726
619,car_petrol,2017,13,139011.72006327673,138838.65524038495,139184.78488616852,92135
620,car_petrol,2017,14,146987.45583234946,146737.29572902963,147237.61593566928,47432
621,car_petrol,2017,15,151574.86237718022,151330.88371621975,151818.8410381407,55040
622,car_petrol,2017,16,155452.0530456534,155154.83673534976,155749.26935595702,39778
623,car_petrol,2017,17,157884.8233501045,157502.31254495512,158267.3341552539,25838
624,car_petrol,2017,18,161359.36583835792,160830.976151023,161887.75552569283,15590
625,car_petrol,2017,19,158782.5388224441,158074.50012993923,159490.57751494896,9214
626,car_petrol,2017,20,159716.76235534984,158777.81438028527,160655.7103304144,5617
627,car_petrol,2017,21,160849.3443005019,159554.28756381437,162144.4010371894,3188
628,car_petrol,2017,22,168729.713895431,167082.9606920188,170376.4670988432,2123
629,car_petrol,2017,23,168384.17139534885,166280.85742544333,170487.48536525437,1333
630,car_petrol,2018,3,34797.629767941944,34758.82628530917,34836.433250574715,212059
631,car_petrol,2018,4,46064.55367902605,46014.8284165446,46114.2789415075,201817
632,car_petrol,2018,5,57285.500771417064,57226.4665627961,57344.53498003803,198440
633,car_petrol,2018,6,68108.7575137178,68039.38386937216,68178.13115806345,192633
634,car_petrol,2018,7,79885.46180123244,79804.21329841524,79966.71030404963,183863
635,car_petrol,2018,8,90454.06850927003,90362.06225855647,90546.07475998359,180690
636,car_petrol,2018,9,99145.90125240423,99042.6372076683,99249.16529714016,172093
637,car_petrol,2018,10,112588.9712222222,112476.20511583681,112701.73732860759,159390
638,car_petrol,2018,11,122781.57591709233,122658.84617480189,122904.30565938276,150939
639,car_petrol,2018,12,130546.29634183935,130409.89763975663,130682.69504392207,134297
640,car_petrol,2018,13,137297.79507529974,137143.28742645035,137452.30272414914,112683
641,car_petrol,2018,14,142800.8685523487,142618.73742404528,142982.9996806521,87901
642,car_petrol,2018,15,149300.86373587523,149035.64215212583,149566.08531962463,43275
643,car_petrol,2018,16,152932.38646645192,152665.13421859522,153199.63871430862,47499
644,car_petrol,2018,17,155713.666123847,155379.8544417185,156047.47780597553,33283
645,car_petrol,2018,18,157881.8371492142,157443.5982130751,158320.0760853533,21124
646,car_petrol,2018,19,161095.5429577241,160501.75135313347,161689.33456231473,12584
647,car_petrol,2018,20,158420.08258064516,157622.37573610313,159217.7894251872,7595
648,car_petrol,2018,21,159648.37598316427,158619.784541595,160676.96742473354,4633
649,car_petrol,2018,22,162417.43344262295,160999.95010897718,163834.9167762687,2684
650,car_petrol,2018,23,172217.32858974359,170354.72968173245,174079.92749775472,1794
651,car_petrol,2018,24,166762.65802325582,164451.0181818363,169074.29786467535,1118
652,car_petrol,2019,3,34656.237824511365,34617.64115207492,34694.83449694781,213860
653,car_petrol,2019,4,45593.168245224515,45544.492054899165,45641.844435549865,204482
654,car_petrol,2019,5,56785.28000752385,56726.083076607436,56844.47693844026,200695
655,car_petrol,2019,6,67745.2479409157,67677.31069306168,67813.18518876971,197379
656,car_petrol,2019,7,78181.63162799005,78103.59754207314,78259.66571390696,190382
657,car_petrol,2019,8,89772.54219092497,89682.96657788848,89862.11780396146,181663
658,car_petrol,2019,9,99772.94486405516,99673.15766255515,99872.73206555516,177572
659,car_petrol,2019,10,107901.62794910431,107790.76258078005,108012.49331742857,167912
660,car_petrol,2019,11,120640.59963254198,120519.83305582035,120761.36620926362,152099
661,car_petrol,2019,12,129914.99484284638,129782.60944094398,130047.38024474878,140754
662,car_petrol,2019,13,136656.8450476104,136508.04613676845,136805.64395845236,121087
663,car_petrol,2019,14,142175.80138087954,142005.38469612613,142346.21806563294,98010
664,car_petrol,2019,15,146731.63397119934,146527.856275648,146935.41166675068,72915
665,car_petrol,2019,16,152055.4185712638,151755.86268507384,152354.9744574538,34681
666,car_petrol,2019,17,154337.5795217688,154026.38050357287,154648.77853996475,36635
667,car_petrol,2019,18,156448.76784900803,156057.67605439576,156839.8596436203,24849
668,car_petrol,2019,19,157320.2174480941,156797.63006647857,157842.80482970964,15557
669,car_petrol,2019,20,161427.486325,160725.5594261026,162129.4132238974,9200
670,car_petrol,2019,21,159325.53628486753,158421.14288606838,160229.92968366668,5736
671,car_petrol,2019,22,162282.54048442905,160960.45832866352,163604.62264019458,3468
672,car_petrol,2019,23,164913.03420454546,163089.7478288186,166736.32058027232,2024
673,car_petrol,2019,24,173518.34458883991,171398.67048346673,175638.0186942131,1362
674,car_petrol,2019,25,169557.36184210525,166961.95365421937,172152.77002999114,874
675,car_petrol,2020,3,33741.660822977086,33698.278952046596,33785.04269390758,166566
676,car_petrol,2020,4,44184.24522157094,44135.64860467152,44232.84183847036,196190
677,car_petrol,2020,5,54950.75135978145,54893.34500419041,55008.15771537249,196561
678,car_petrol,2020,6,65814.03554083568,65746.4887340798,65881.58234759157,194144
679,car_petrol,2020,7,76408.97603534981,76332.25342567918,76485.69864502044,189308
680,car_petrol,2020,8,86480.81034745446,86394.4774966696,86567.14319823933,181808
681,car_petrol,2020,9,97520.09580060176,97422.28175093439,97617.90985026913,172158
682,car_petrol,2020,10,107341.18537919599,107232.67416450358,107449.6965938884,167064
683,car_petrol,2020,11,114614.75183745316,114495.64916085238,114733.85451405395,158219
684,car_petrol,2020,12,126493.629868053,126361.95414571642,126625.30559038959,135130
685,car_petrol,2020,13,134981.53111606822,134837.15711225427,135125.90511988217,123729
686,car_petrol,2020,14,140484.51412173762,140318.7565470573,140650.27169641794,102532
687,car_petrol,2020,15,145258.7622828747,145066.93436935183,145450.59019639756,79689
688,car_petrol,2020,16,148943.07893806224,148711.87068948773,149174.28718663676,57913
689,car_petrol,2020,17,153597.46137603582,153253.09121943955,153941.8315326321,27274
690,car_petrol,2020,18,154062.5890172956,153694.92622948383,154430.25180510737,26712
691,car_petrol,2020,19,156198.54193712026,155732.21199008447,156664.87188415605,17939
692,car_petrol,2020,20,157456.2600985045,156830.79779045412,158081.7224065549,11167
693,car_petrol,2020,21,161124.21178314727,160277.34511420643,161971.0784520881,6539
694,car_petrol,2020,22,159291.77941820837,158213.48825225493,160370.07058416182,4108
695,car_petrol,2020,23,161580.70811728394,160222.62878733335,162938.78744723453,2592
696,car_petrol,2020,24,163610.53477663232,161726.00956185584,165495.0599914088,1455
697,car_petrol,2020,25,175874.26792547837,173280.99282517462,178467.54302578213,993
698,car_petrol,2020,26,168700.94704615386,165757.42295002576,171644.47114228195,650
699,car_petrol,2021,3,32075.990584626274,32039.0408916992,32112.94027755335,217592
700,car_petrol,2021,4,41961.77301280138,41909.385654478356,42014.1603711244,160764
