fuel,reg_year,age,emissions,std_error,n
car_hev,2009,3,20.260452623297443,0.12096817578903805,4388
car_hev,2009,4,23.906103670680075,0.1461608817395747,4310
car_hev,2009,5,27.787326034731734,0.17585286642714648,4285
car_hev,2009,6,31.623406661944305,0.2038427763472217,4288
car_hev,2009,7,35.39229772798137,0.23475787882778776,4245
car_hev,2009,8,39.874453561234546,0.283611587231559,3831
car_hev,2009,9,43.5264416006302,0.3009711848906487,4228
car_hev,2009,10,47.25769881135945,0.3291216458808356,4207
car_hev,2009,11,50.56985157294534,0.35818418688473336,4021
car_hev,2009,12,53.47485102823226,0.36985868405406214,4188
car_hev,2009,13,56.86218781611173,0.3917579361737293,4215
car_hev,2009,14,60.21237106178655,0.4161229684402432,4211
car_hev,2009,15,61.868307748180925,0.4708564905117118,3393
car_hev,2010,0,8.27069125504539,0.011900639615701902,7010
car_hev,2010,1,12.603180532009842,0.03695501425234305,7010
car_hev,2010,2,16.9356698089743,0.0678538978624654,7010
car_hev,2010,3,21.360242039846177,0.10112836765061253,7010
car_hev,2010,4,25.5364705111777,0.12758690321465346,6869
car_hev,2010,5,30.004487257346007,0.15630158086011506,6858
car_hev,2010,6,34.518903389704484,0.18843433540443746,6785
car_hev,2010,7,39.56386430850074,0.23458227556800484,6111
car_hev,2010,8,43.99161562990532,0.2584890157889976,6746
car_hev,2010,9,48.72626771966909,0.29358713945850917,6725
car_hev,2010,10,52.35908025040594,0.32330962979133593,6463
car_hev,2010,11,55.2362435494545,0.33392173353532595,6669
car_hev,2010,12,58.80550596341729,0.3519242555140101,6722
car_hev,2010,13,62.391931369375335,0.3693700453862335,6678
car_hev,2010,14,65.2892187650705,0.42193645443361333,5589
car_hev,2011,0,7.664169283958542,0.011103282049165195,8165
car_hev,2011,1,10.617799592517823,0.027847101217533712,8165
car_hev,2011,2,13.571429901077103,0.048516665545280786,8165
car_hev,2011,3,16.623420173179845,0.07085076923708584,8165
car_hev,2011,4,19.47148497654113,0.08796930740460342,8041
car_hev,2011,5,22.268549023974792,0.10383919485159003,8002
car_hev,2011,6,25.493041638865083,0.13009389439917696,7144
car_hev,2011,7,28.211504063763368,0.14194770779517188,7878
car_hev,2011,8,31.154461700710154,0.16248191849462612,7848
car_hev,2011,9,33.575014461527466,0.18040600839486334,7556
car_hev,2011,10,35.6739154072395,0.19150361908017638,7889
car_hev,2011,11,37.6300262323163,0.20280947834229932,7808
car_hev,2011,12,39.87722145006164,0.21379840601763442,7767
