,fuel,test_year,mileage,percentage,mileage_stderr
161,car_diesel,2013,211872.81400565227,0.8101023494027438,1008.5803704964973
162,car_diesel,2013,219425.54878423075,0.7606524435296681,918.827014320601
163,car_diesel,2013,224401.82171725034,0.7389667715056152,584.6256151180539
164,car_diesel,2013,228139.85466137453,0.5933676933095031,629.2529294459453
165,car_diesel,2013,233258.06857319866,0.466414043277318,759.8665049862601
166,car_diesel,2013,236824.19498132754,0.356076580193699,842.7925577880386
167,car_diesel,2013,237353.27107121213,0.248383345992774,919.9852318791487
168,car_diesel,2013,237599.79475555557,0.1807205421458154,1063.8949799946636
169,car_diesel,2013,238058.73945797334,0.1332886068418995,1254.157602289076
170,car_diesel,2013,242143.47444717443,0.0994930598075307,1390.4205293210284
171,car_diesel,2013,246121.38156393275,0.0723781501316076,1741.2752367236228
172,car_diesel,2014,97706.69681670534,0.9910658489583604,778.7417569875352
173,car_diesel,2014,124126.37956265187,0.9361482661157242,1330.6867278757309
174,car_diesel,2014,138767.87470345965,0.9208782387076172,1489.6177399540454
175,car_diesel,2014,168889.76106018195,0.9006250576546362,1587.6959913546275
176,car_diesel,2014,193614.2567214112,0.8971004458049391,1750.393294298668
177,car_diesel,2014,203154.39277956003,0.8702233952304647,1284.9342962116955
178,car_diesel,2014,211882.94406418866,0.8223103063820675,1050.9174053658876
179,car_diesel,2014,217690.4445262635,0.7685563044924224,889.5407947036097
180,car_diesel,2014,224056.68924942263,0.7045311727183213,807.6852008240254
181,car_diesel,2014,229274.5898950534,0.661939133424875,551.7145133111514
182,car_diesel,2014,232454.8796649746,0.5077623758260942,628.0074650082942
183,car_diesel,2014,238890.94433566433,0.3776647410616869,842.0278235066546
184,car_diesel,2014,242756.03552298175,0.2792687027170407,955.0944434803893
185,car_diesel,2014,243430.52464755083,0.1898905899233107,1167.0869507092314
186,car_diesel,2014,240622.9706266956,0.1346674502392841,1224.3429163035387
187,car_diesel,2014,239993.77241558445,0.0997971894522886,1480.0996983857556
188,car_diesel,2014,245647.04042105266,0.074391642050104,1819.3066047464577
189,car_diesel,2014,247427.82349514565,0.055139909564964,2073.1673836891205
190,car_diesel,2015,94789.72141444116,0.977678323114176,899.6821508231919
191,car_diesel,2015,123035.77158594213,0.9420039558826304,1041.536029370504
192,car_diesel,2015,136335.5447163389,0.9213935584668372,1442.7342135157035
193,car_diesel,2015,162611.85593349498,0.9072102224786278,1560.3243429520894
194,car_diesel,2015,186438.6580751534,0.8829735192158288,1448.5622647548928
195,car_diesel,2015,206981.350130761,0.8772032117391252,1383.5537582961435
196,car_diesel,2015,212347.77027517202,0.8408960945109498,1078.7774163418762
197,car_diesel,2015,220308.63535315983,0.7829025449046252,890.7741338605912
198,car_diesel,2015,221774.23079719627,0.7156741987995884,713.2933707391661
199,car_diesel,2015,229913.06766017503,0.6388640552681477,721.8219396870037
200,car_diesel,2015,235531.684544707,0.5803500359116647,529.0842007958896
201,car_diesel,2015,237762.1146200892,0.422965321362761,626.3431376840786
202,car_diesel,2015,244605.34893028994,0.2994710923260112,873.9665410991877
203,car_diesel,2015,248211.25784232366,0.2164665105364548,1093.955904631751
204,car_diesel,2015,249723.06466929914,0.1465894477734557,1253.1031655175843
205,car_diesel,2015,246043.57613854358,0.1022473365377917,1444.4372530823425
206,car_diesel,2015,246359.22029850748,0.0755713289644281,1845.9443378092183
207,car_diesel,2015,255062.5023172414,0.0573193593887914,2211.135672412031
208,car_diesel,2015,254968.2949602386,0.0419070799443158,2642.755246861952
209,car_diesel,2016,86886.6108306161,0.9784270394165112,654.9320243834162
210,car_diesel,2016,113409.22351917099,0.9311160513197354,785.4832986647193
211,car_diesel,2016,133274.0553248511,0.9238419688765256,1099.3040747636303
212,car_diesel,2016,155061.25099571465,0.9074541531592548,1276.1099732761638
213,car_diesel,2016,176008.1994157581,0.889750696225199,1192.9378451254556
214,car_diesel,2016,199282.26158917198,0.8596512316742789,1119.8445792678651
215,car_diesel,2016,211895.32331155473,0.8481469334207937,945.015572394587
216,car_diesel,2016,215746.90299891346,0.8015270053727966,728.8031725593639
217,car_diesel,2016,222055.10191113688,0.7307292445442306,632.2478109509882
218,car_diesel,2016,225357.55061756336,0.6497260310803242,579.8365507781429
219,car_diesel,2016,233338.52955123145,0.5620126823684539,605.2002067020542
220,car_diesel,2016,238794.29812911488,0.4905068689492222,480.5317293312731
221,car_diesel,2016,240956.90104427334,0.3389252116325145,613.9712840534648
222,car_diesel,2016,247366.01112063284,0.2320732003929181,931.0768367445479
223,car_diesel,2016,251321.04370898436,0.165300109607391,1094.8720041432193
224,car_diesel,2016,250143.15284261093,0.1112645905421639,1391.096994580389
225,car_diesel,2016,249942.86304842104,0.0768573076463909,1803.5497208443903
226,car_diesel,2016,248307.94547413793,0.057884224848674,1988.9023370893535
227,car_diesel,2016,256148.90725077884,0.0448101328383588,2389.865075747701
228,car_diesel,2016,262039.3722655427,0.0334844868335779,2839.0662331744893
229,car_diesel,2018,81544.73277574203,0.984096753779129,631.9346866272376
230,car_diesel,2018,108047.50024509804,0.9246629473306518,819.5714187995936
231,car_diesel,2018,124017.58118653423,0.904316107780018,1108.2991334456747
232,car_diesel,2018,150733.8157880934,0.8891577137747397,1200.6569429857307
233,car_diesel,2018,176615.5232237588,0.8853829300934938,1223.2758089831823
234,car_diesel,2018,193804.49240016818,0.862788040863756,1267.1534084774416
235,car_diesel,2018,205238.24197747596,0.8338709221437229,1064.229581662266
236,car_diesel,2018,218979.56372741825,0.7837886841787199,893.9806826460504
237,car_diesel,2018,221095.9927989709,0.7464803274904948,726.4907529371326
238,car_diesel,2018,224576.72581407847,0.6652339208847834,628.6743460861294
239,car_diesel,2018,230336.85654568655,0.5648403722947473,594.6842731959248
240,car_diesel,2018,232331.1955061799,0.4625151821849574,580.5532886605667
241,car_diesel,2018,241509.25539030327,0.37178034294474,713.0074959154101
242,car_diesel,2018,246074.6837851114,0.2985014915230399,607.5837101521535
243,car_diesel,2018,247888.11560186988,0.1885241420397079,921.1128218210937
244,car_diesel,2018,251907.37973237265,0.1256718576063424,1311.1604051009501
245,car_diesel,2018,261027.46030289726,0.0882882658400131,1746.9566456352798
246,car_diesel,2018,257249.49083023547,0.061527411595951,2143.238323447814
247,car_diesel,2018,255283.5924861879,0.0440192892996487,2486.4814229898143
248,car_diesel,2018,262793.9364799026,0.0345487482072281,3322.8208421507147
249,car_diesel,2018,272511.4845833333,0.0265118169189713,3618.4890644594657
250,car_diesel,2018,275946.12173333333,0.0199802625460281,4709.362686240102
251,car_diesel,2019,78722.70646586346,0.9834461555862972,568.4130005595076
252,car_diesel,2019,105607.6726389883,0.9314239285345558,816.6661506922119
253,car_diesel,2019,119496.73387761474,0.905177893377671,1165.334989076966
254,car_diesel,2019,144697.24095083898,0.8870010127441711,1280.2455240348047
255,car_diesel,2019,173653.8975477707,0.8691731888769755,1313.7965223424894
256,car_diesel,2019,194268.29574529667,0.860319611008335,1220.2305032139943
257,car_diesel,2019,204208.58992318198,0.8357698271644126,1096.9413631703474
258,car_diesel,2019,215901.94455846015,0.7993699228095448,989.7115016293087
259,car_diesel,2019,221530.1885596447,0.7326986679931573,766.6262902425666
260,car_diesel,2019,225598.24775698796,0.6796885439063203,644.6770618280119
261,car_diesel,2019,228153.05200819383,0.5860872843811857,583.7753857490547
262,car_diesel,2019,233276.94740135677,0.479831479585077,580.3804394558426
263,car_diesel,2019,235805.38870838162,0.3755338414475375,625.5574875154633
264,car_diesel,2019,244033.65059212668,0.2927598090844103,767.5803707636866
265,car_diesel,2019,248937.6326679842,0.2274161628390213,713.9461635627938
266,car_diesel,2019,248114.9473212521,0.1414716876567326,994.5155133001999
267,car_diesel,2019,255466.16236171764,0.092751024259422,1688.901352512688
268,car_diesel,2019,253393.7753508272,0.0672117491323312,2020.3036762813667
269,car_diesel,2019,256427.64634167386,0.0480410723830701,2404.104983881779
270,car_diesel,2019,254095.42213114753,0.0345653575471081,2979.4735673787204
271,car_diesel,2019,259944.6379310345,0.0277966707052517,3489.9105178338286
272,car_diesel,2019,265671.96519458544,0.0211652057183442,3594.342688351752
273,car_diesel,2019,273133.8629310345,0.0164427734395183,4937.07948146228
274,car_diesel,2020,77981.26145903212,0.9815345501681026,737.7676073568358
275,car_diesel,2020,105345.19929878996,0.903549531370074,1020.5342004733903
276,car_diesel,2020,118245.08914863595,0.8832519423531612,1425.3907749899338
