,fuel,test_year,age,percentage
784,car_petrol,2020,5,0.9582823091167596
785,car_petrol,2020,6,0.9510847371962317
786,car_petrol,2020,7,0.9385699557471067
787,car_petrol,2020,8,0.9234854221234536
788,car_petrol,2020,9,0.9110773170102991
789,car_petrol,2020,10,0.8958501143825958
790,car_petrol,2020,11,0.8531636635306598
791,car_petrol,2020,12,0.7532952896042773
792,car_petrol,2020,13,0.6516560520976038
793,car_petrol,2020,14,0.5498297926822118
794,car_petrol,2020,15,0.41894686744209014
795,car_petrol,2020,16,0.3083900184960376
796,car_petrol,2020,17,0.21690967809769146
797,car_petrol,2020,18,0.14683808427322945
798,car_petrol,2020,19,0.0914106856881111
799,car_petrol,2020,20,0.05966068047706603
800,car_petrol,2020,21,0.036502680031496884
801,car_petrol,2020,22,0.025102238266847023
802,car_petrol,2020,23,0.01790130565863635
803,car_petrol,2020,24,0.011276246969502291
804,car_petrol,2020,25,0.009266870899710917
805,car_petrol,2020,26,0.006897255721205031
806,car_petrol,2021,0,1.0
807,car_petrol,2021,1,0.990163478707139
808,car_petrol,2021,2,0.9847589642832084
809,car_petrol,2021,3,0.9642906363563828
810,car_petrol,2021,4,0.9522168278568601
811,car_petrol,2021,5,0.9669987196959122
812,car_petrol,2021,6,0.9523167792750055
813,car_petrol,2021,7,0.9439150958047378
814,car_petrol,2021,8,0.9290180481860288
815,car_petrol,2021,9,0.9098735902048206
816,car_petrol,2021,10,0.8915844999951953
817,car_petrol,2021,11,0.8649098721870998
818,car_petrol,2021,12,0.8124044989386193
819,car_petrol,2021,13,0.6907199956302312
820,car_petrol,2021,14,0.5804841906957697
821,car_petrol,2021,15,0.4764035932143785
822,car_petrol,2021,16,0.3545936925653582
823,car_petrol,2021,17,0.25299598649595584
824,car_petrol,2021,18,0.17562944295685942
825,car_petrol,2021,19,0.11748976758574348
826,car_petrol,2021,20,0.07223241052799205
827,car_petrol,2021,21,0.04683183079766354
828,car_petrol,2021,22,0.028169771195029777
829,car_petrol,2021,23,0.020079129363727636
830,car_petrol,2021,24,0.014516122857804502
831,car_petrol,2021,25,0.008952199044984387
832,car_petrol,2021,26,0.007744869234269795
833,car_petrol,2021,27,0.005727673530762947
834,car_petrol,2022,0,1.0
835,car_petrol,2022,1,0.9657337385445378
836,car_petrol,2022,2,0.9806797891563044
837,car_petrol,2022,3,0.972514209529156
838,car_petrol,2022,4,0.9562580175997846
839,car_petrol,2022,5,0.9437667385016519
840,car_petrol,2022,6,0.9567514624135328
841,car_petrol,2022,7,0.9405415885422316
842,car_petrol,2022,8,0.9291501305108475
843,car_petrol,2022,9,0.910929574371373
844,car_petrol,2022,10,0.8874599002823211
845,car_petrol,2022,11,0.8619012178495707
846,car_petrol,2022,12,0.8238669087571876
847,car_petrol,2022,13,0.7616278919949832
848,car_petrol,2022,14,0.6260272243638225
849,car_petrol,2022,15,0.5124034219961252
850,car_petrol,2022,16,0.41116292516384345
851,car_petrol,2022,17,0.2988657070892138
852,car_petrol,2022,18,0.2107047287878581
853,car_petrol,2022,19,0.1444808229929125
854,car_petrol,2022,20,0.09502919805343804
855,car_petrol,2022,21,0.057966768614594155
856,car_petrol,2022,22,0.03680754302102912
857,car_petrol,2022,23,0.02207410247418997
858,car_petrol,2022,24,0.015641495405607535
859,car_petrol,2022,25,0.011661667868967426
860,car_petrol,2022,26,0.007106384808905133
861,car_petrol,2022,27,0.006290298022360941
862,car_petrol,2022,28,0.0046346060630600835
